latitude,longitude,beds,week_price,neighbourhood_cleansed,zipcode
37.79115661,-122.4060972,1,7,Chinatown,94108
37.79641191,-122.4097811,2,14,Chinatown,94108
37.79136417,-122.4062361,1,7,Chinatown,94108
37.79359559,-122.405764,,0,Chinatown,94108
37.79202417,-122.405851,2,14,Chinatown,94108
37.79115457,-122.4074829,1,7,Chinatown,94108
37.79140468,-122.4064159,2,14,Chinatown,94108
37.79093385,-122.4063979,2,14,Chinatown,94108
37.791146,-122.4066676,1,7,Chinatown,94108
37.79107977,-122.4063727,2,14,Chinatown,94108
37.7911196,-122.4060809,2,14,Chinatown,94108
37.791256,-122.4067338,2,14,Chinatown,94108
37.7911895,-122.406534,2,14,Chinatown,94108
37.79121955,-122.4061045,2,14,Chinatown,94108
37.79721118,-122.4079814,1,7,Chinatown,
37.7908853,-122.4065476,1,7,Chinatown,94108
37.79157299,-122.4064721,1,7,Chinatown,94108
37.79151869,-122.4067413,1,7,Chinatown,94108
37.79161924,-122.4058877,1,7,Chinatown,94108
37.79576339,-122.4073768,2,14,Chinatown,94108
37.79101714,-122.4059452,1,7,Chinatown,94108
37.79079815,-122.4084892,1,7,Chinatown,94108
37.79138103,-122.4084414,3,21,Chinatown,94108
37.79170545,-122.4061588,1,7,Chinatown,94108
37.79220652,-122.4078226,2,14,Chinatown,94108
37.79069276,-122.4085402,1,7,Chinatown,94108
37.79313112,-122.4048186,1,7,Chinatown,94108
37.793389,-122.4058264,1,7,Chinatown,94108
37.79041319,-122.4084076,1,7,Chinatown,94108
37.79145669,-122.4063843,1,7,Chinatown,94108
37.79158129,-122.4078149,1,7,Chinatown,94108
37.79066398,-122.408334,2,14,Chinatown,94108
37.79093002,-122.4078879,1,7,Chinatown,94108
37.79117349,-122.4064287,1,7,Chinatown,94108
37.7916975,-122.4062386,1,7,Chinatown,94108
37.79079367,-122.4066081,2,14,Chinatown,94108
37.79140056,-122.4068817,1,7,Chinatown,94108
37.79119033,-122.4064954,1,7,Chinatown,94108
37.79135426,-122.4064583,1,7,Chinatown,94108
37.79129326,-122.4076259,1,7,Chinatown,94108
37.79150571,-122.4065991,2,14,Chinatown,94108
37.79100348,-122.4085049,2,14,Chinatown,94108
37.79121302,-122.40626,1,7,Chinatown,94108
37.79676252,-122.406823,1,7,Chinatown,94133
37.79116283,-122.4061204,2,14,Chinatown,94108
37.80202786,-122.4102421,1,7,North Beach,94133
37.79928797,-122.4062968,1,7,North Beach,94133
37.80779007,-122.4124178,3,21,North Beach,94133
37.79873501,-122.404283,2,14,North Beach,94133
37.79998187,-122.4079799,1,7,North Beach,94133
37.80121793,-122.4084412,1,7,North Beach,94133
37.80264123,-122.4058455,3,21,North Beach,94133
37.80164358,-122.4080088,2,14,North Beach,94133
37.80431029,-122.4137736,1,7,North Beach,94133
37.79834682,-122.4046102,1,7,North Beach,94133
37.79938244,-122.4054875,4,28,North Beach,94133
37.80636679,-122.4081772,1,7,North Beach,94133
37.79949681,-122.4050025,2,14,North Beach,94133
37.80096802,-122.4071934,2,14,North Beach,
37.79909017,-122.4063149,4,28,North Beach,94133
37.80356512,-122.4133781,2,14,North Beach,
37.79924819,-122.4045964,1,7,North Beach,94133
37.80181081,-122.4067249,1,7,North Beach,94133
37.80076507,-122.404055,1,7,North Beach,94133
37.80210559,-122.4070772,1,7,North Beach,94133
37.80329164,-122.407077,1,7,North Beach,94133
37.80486904,-122.4137725,1,7,North Beach,94133
37.80318161,-122.4086595,1,7,North Beach,94133
37.79926264,-122.4043223,4,28,North Beach,94133
37.79882906,-122.4047389,4,28,North Beach,94133
37.80059304,-122.4053179,1,7,North Beach,94133
37.80152616,-122.4094002,2,14,North Beach,94109
37.80332554,-122.411042,1,7,North Beach,94133
37.80462963,-122.4131476,1,7,North Beach,94133
37.79872137,-122.4041221,2,14,North Beach,94133
37.80037274,-122.4050091,2,14,North Beach,94133
37.79893943,-122.4059606,4,28,North Beach,
37.80036797,-122.4071756,2,14,North Beach,94133
37.8020223,-122.4104116,1,7,North Beach,94133
37.80214195,-122.4090156,2,14,North Beach,94133
37.79849182,-122.4040734,1,7,North Beach,94133
37.79911364,-122.4056678,2,14,North Beach,94133
37.80680826,-122.4160652,1,7,North Beach,94133
37.80155754,-122.4100754,1,7,North Beach,94133
37.79975986,-122.4075555,2,14,North Beach,94133
37.80082916,-122.4052129,3,21,North Beach,94133
37.80119004,-122.4078635,1,7,North Beach,94133
37.80159003,-122.4028113,1,7,North Beach,94133
37.80436752,-122.4058908,1,7,North Beach,94111
37.79845076,-122.4044535,4,28,North Beach,94133
37.80229366,-122.4051339,1,7,North Beach,94133
37.8054954,-122.4131592,2,14,North Beach,94133
37.80147346,-122.4057109,1,7,North Beach,94133
37.80390492,-122.4066082,1,7,North Beach,94111
37.7999717,-122.4080397,2,14,North Beach,94133
37.80142379,-122.4078824,2,14,North Beach,94133
37.80389706,-122.4039538,2,14,North Beach,94111
37.80462628,-122.4153648,1,7,North Beach,94133
37.79946392,-122.4075566,1,7,North Beach,94133
37.80153526,-122.4104445,3,21,North Beach,94133
37.80558547,-122.4044002,3,21,North Beach,94111
37.7998697,-122.4036819,1,7,North Beach,94133
37.80507588,-122.4077516,1,7,North Beach,94133
37.79958329,-122.4062463,4,28,North Beach,94133
37.80068025,-122.405491,2,14,North Beach,94133
37.80109933,-122.4051111,3,21,North Beach,94133
37.80002203,-122.4054964,1,7,North Beach,94133
37.80921819,-122.4097485,3,21,North Beach,94133
37.80400318,-122.4128285,5,35,North Beach,94133
37.80101926,-122.4039535,2,14,North Beach,94133
37.79987642,-122.4080253,2,14,North Beach,94133
37.80289717,-122.4137292,2,14,North Beach,94133
37.80023441,-122.4094952,1,7,North Beach,94133
37.79997318,-122.4070494,1,7,North Beach,94133
37.80449682,-122.41431,2,14,North Beach,94133
37.79966613,-122.405314,2,14,North Beach,94133
37.80017041,-122.4026088,2,14,North Beach,94133
37.80623166,-122.4085721,1,7,North Beach,94133
37.79878517,-122.405424,1,7,North Beach,94133
37.80128472,-122.4105096,1,7,North Beach,94133
37.80332338,-122.4107557,1,7,North Beach,94133
37.80319162,-122.407416,1,7,North Beach,94133
37.80469303,-122.410738,2,14,North Beach,94133
37.80338834,-122.4144318,1,7,North Beach,94133
37.80334234,-122.4080068,2,14,North Beach,94133
37.8021992,-122.4126845,1,7,North Beach,94133
37.80098583,-122.4103209,1,7,North Beach,94133
37.79978939,-122.4076189,1,7,North Beach,94133
37.80449641,-122.4136115,1,7,North Beach,94133
37.79914767,-122.4063326,1,7,North Beach,94133
37.7994046,-122.4073993,4,28,North Beach,94133
37.8050098,-122.4124011,7,49,North Beach,94133
37.80232529,-122.4115847,3,21,North Beach,94133
37.80280247,-122.4132409,2,14,North Beach,94133
37.79933922,-122.4060944,1,7,North Beach,94133
37.79892025,-122.4040845,4,28,North Beach,94133
37.80055921,-122.4051993,1,7,North Beach,94133
37.79873205,-122.4040796,1,7,North Beach,94133
37.79975313,-122.4058097,2,14,North Beach,94133
37.80395117,-122.4149952,1,7,North Beach,94133
37.80335434,-122.4133539,1,7,North Beach,94133
37.80394628,-122.4121367,1,7,North Beach,94133
37.79835394,-122.404197,1,7,North Beach,94133
37.80605167,-122.4089253,1,7,North Beach,94133
37.79855328,-122.4075299,3,21,North Beach,94133
37.7991887,-122.4050255,2,14,North Beach,94133
37.80119299,-122.4111839,2,14,North Beach,94133
37.7987506,-122.4047565,4,28,North Beach,94133
37.80023589,-122.4055744,1,7,North Beach,94133
37.80534503,-122.4126105,3,21,North Beach,94133
37.79983496,-122.4039383,1,7,North Beach,94133
37.79891369,-122.4061133,4,28,North Beach,94133
37.79874763,-122.4054396,1,7,North Beach,94133
37.80278336,-122.4094443,2,14,North Beach,94133
37.80166309,-122.4108697,2,14,North Beach,94133
37.80472094,-122.4086221,2,14,North Beach,94133
37.80433695,-122.4116338,1,7,North Beach,94133
37.80308462,-122.4128209,1,7,North Beach,94133
37.80471031,-122.4146296,2,14,North Beach,94133
37.80076184,-122.4089565,1,7,North Beach,94133
37.7986295,-122.4061094,1,7,North Beach,94133
37.80185443,-122.4069379,1,7,North Beach,94133
37.80043167,-122.4054254,3,21,North Beach,94133
37.79905068,-122.4069473,1,7,North Beach,94133
37.80437461,-122.4106385,2,14,North Beach,94133
37.79923316,-122.405415,2,14,North Beach,94133
37.80559972,-122.4082609,2,14,North Beach,94133
37.80411345,-122.4110506,2,14,North Beach,94133
37.80154019,-122.4048102,1,7,North Beach,94133
37.79845009,-122.4047763,4,28,North Beach,94133
37.80535751,-122.4127751,4,28,North Beach,94133
37.80332149,-122.4078181,2,14,North Beach,94133
37.80205345,-122.4116364,2,14,North Beach,94133
37.80728248,-122.4105711,2,14,North Beach,94133
37.79971382,-122.407554,1,7,North Beach,94133
37.80491919,-122.413096,1,7,North Beach,94133
37.79913609,-122.4044363,2,14,North Beach,94133
37.80062753,-122.4060789,1,7,North Beach,94133
37.80238793,-122.4100413,1,7,North Beach,94133
37.79963389,-122.4062527,2,14,North Beach,94133
37.79967276,-122.4055669,1,7,North Beach,94133
37.80393648,-122.4060252,2,14,North Beach,94133
37.80776679,-122.4167065,2,14,North Beach,94133
37.80430678,-122.4123408,1,7,North Beach,94133
37.7992574,-122.4047635,4,28,North Beach,94133
37.80196535,-122.4077696,3,21,North Beach,94133
37.80860057,-122.41447,3,21,North Beach,94133
37.80738324,-122.4094443,3,21,North Beach,94133
37.80167922,-122.4052656,2,14,North Beach,94133
37.80301726,-122.4102498,1,7,North Beach,94133
37.79838697,-122.4048311,1,7,North Beach,94133
37.80269686,-122.4106114,5,35,North Beach,94133
37.80884749,-122.4149903,2,14,North Beach,94133
37.79856345,-122.4042868,1,7,North Beach,94133
37.79897822,-122.4061962,2,14,North Beach,94133
37.80572353,-122.4079979,1,7,North Beach,94133
37.80722537,-122.4162012,2,14,North Beach,94133
37.80084662,-122.4108357,1,7,North Beach,94133
37.8003938,-122.4066899,2,14,North Beach,94133
37.79900162,-122.4040308,1,7,North Beach,94133
37.7993326,-122.4062857,4,28,North Beach,94133
37.80288829,-122.4110802,2,14,North Beach,94133
37.80228263,-122.4060615,3,21,North Beach,94133
37.79878042,-122.4035596,3,21,North Beach,94133
37.80486405,-122.4079658,2,14,North Beach,94133
37.80303257,-122.4099049,1,7,North Beach,94133
37.80227952,-122.4069805,1,7,North Beach,94133
37.80285964,-122.4112536,1,7,North Beach,94133
37.80516467,-122.4086683,1,7,North Beach,94133
37.79954216,-122.4067874,2,14,North Beach,94133
37.80535779,-122.4091008,2,14,North Beach,94133
37.80157817,-122.410159,1,7,North Beach,94133
37.80725258,-122.4194579,2,14,North Beach,94109
37.80264458,-122.4104635,3,21,North Beach,94133
37.80143941,-122.4071775,3,21,North Beach,94133
37.80483817,-122.4088777,2,14,North Beach,94133
37.80145896,-122.4038798,1,7,North Beach,94133
37.79896902,-122.40582,1,7,North Beach,94133
37.80535797,-122.4082354,4,28,North Beach,94133
37.80416052,-122.4120675,1,7,North Beach,94133
37.80001323,-122.4045427,1,7,North Beach,94133
37.79888529,-122.4060525,2,14,North Beach,94133
37.80271397,-122.4129187,1,7,North Beach,94133
37.80209539,-122.4102026,1,7,North Beach,94133
37.80227702,-122.4069061,2,14,North Beach,94133
37.81030633,-122.476422,1,7,Presidio,94118
37.78987079,-122.4690077,1,7,Presidio,
37.79347438,-122.4479371,5,35,Presidio,
37.79559571,-122.4498702,7,49,Presidio,60614
37.80656371,-122.4487621,1,7,Presidio,94123
37.80229056,-122.4587997,3,21,Presidio,94129
37.79156675,-122.4178411,2,14,Nob Hill,94109
37.79218099,-122.4185609,2,14,Nob Hill,94109
37.79328328,-122.4105391,1,7,Nob Hill,94108
37.79583665,-122.4104827,2,14,Nob Hill,94133
37.7938304,-122.4182835,1,7,Nob Hill,94109
37.79251181,-122.4134364,1,7,Nob Hill,94108
37.79498971,-122.4176116,1,7,Nob Hill,94109
37.79060297,-122.4136458,3,21,Nob Hill,94109
37.78901529,-122.4206332,2,14,Nob Hill,94109
37.79119007,-122.420715,1,7,Nob Hill,94109
37.79423328,-122.4162211,1,7,Nob Hill,94102
37.790434,-122.4188951,1,7,Nob Hill,94109
37.79101527,-122.4122448,2,14,Nob Hill,94108
37.7942845,-122.413363,2,14,Nob Hill,94133
37.7914932,-122.4152878,1,7,Nob Hill,94109
37.79096862,-122.4196439,1,7,Nob Hill,94109
37.79568722,-122.4109485,1,7,Nob Hill,94133
37.7958851,-122.4114515,1,7,Nob Hill,94133
37.79607459,-122.4120814,1,7,Nob Hill,94133
37.79030266,-122.4127271,2,14,Nob Hill,94109
37.79291263,-122.4154393,1,7,Nob Hill,94109
37.79126694,-122.4134826,2,14,Nob Hill,94109
37.79291508,-122.4177573,1,7,Nob Hill,94109
37.79124176,-122.4181094,1,7,Nob Hill,
37.79419657,-122.4186386,2,14,Nob Hill,94109
37.7931553,-122.4175692,1,7,Nob Hill,94109
37.79402874,-122.4139536,1,7,Nob Hill,94108
37.79272434,-122.4182977,1,7,Nob Hill,94109
37.79232196,-122.4157758,1,7,Nob Hill,94109
37.79160619,-122.4151212,3,21,Nob Hill,94109
37.79018105,-122.4117831,1,7,Nob Hill,94109
37.79253474,-122.4106125,1,7,Nob Hill,94108
37.79157499,-122.4167532,1,7,Nob Hill,94109
37.79378643,-122.4175436,1,7,Nob Hill,94109
37.79060051,-122.4090475,2,14,Nob Hill,94108
37.79021558,-122.4163233,5,35,Nob Hill,94109
37.79305115,-122.4138553,1,7,Nob Hill,94109
37.79061631,-122.4153005,1,7,Nob Hill,94109
37.79533701,-122.4171831,1,7,Nob Hill,94109
37.79417163,-122.4186649,1,7,Nob Hill,94109
37.7926468,-122.41909,1,7,Nob Hill,94109
37.79497418,-122.4159208,1,7,Nob Hill,94109
37.7925631,-122.4213503,1,7,Nob Hill,94109
37.79225716,-122.4157657,1,7,Nob Hill,94109
37.79489258,-122.4119809,2,14,Nob Hill,94133
37.79574337,-122.4134979,2,14,Nob Hill,94133
37.79016366,-122.4192029,1,7,Nob Hill,94109
37.79353882,-122.4193962,1,7,Nob Hill,94109
37.79439703,-122.4186398,3,21,Nob Hill,94109
37.79385604,-122.4190187,1,7,Nob Hill,94109
37.79569442,-122.417082,1,7,Nob Hill,94109
37.79299572,-122.4204346,1,7,Nob Hill,94109
37.79582599,-122.4190566,1,7,Nob Hill,94109
37.79077951,-122.4093472,1,7,Nob Hill,94108
37.79064321,-122.4111284,1,7,Nob Hill,94108
37.79508167,-122.4117796,1,7,Nob Hill,
37.79568071,-122.4196633,3,21,Nob Hill,94109
37.79173507,-122.4174841,1,7,Nob Hill,94109
37.79377195,-122.4209936,1,7,Nob Hill,94109
37.79278568,-122.4166186,2,14,Nob Hill,94109
37.79303939,-122.4222798,1,7,Nob Hill,94109
37.79335999,-122.4154976,3,21,Nob Hill,94109
37.79357723,-122.4153578,1,7,Nob Hill,94109
37.79171378,-122.4093241,2,14,Nob Hill,94108
37.7906458,-122.4152231,1,7,Nob Hill,94109
37.79100026,-122.4187022,1,7,Nob Hill,94109
37.79550978,-122.4186859,1,7,Nob Hill,94109
37.79392856,-122.4207794,1,7,Nob Hill,94109
37.79434654,-122.4170899,1,7,Nob Hill,94109
37.79254906,-122.4180591,2,14,Nob Hill,94109
37.79486121,-122.4164057,1,7,Nob Hill,94109
37.78972932,-122.4125027,2,14,Nob Hill,94109
37.7945654,-122.417817,1,7,Nob Hill,94109
37.79508404,-122.4140434,1,7,Nob Hill,94108
37.78861551,-122.420984,1,7,Nob Hill,94109
37.79008683,-122.4194269,1,7,Nob Hill,94109
37.79292709,-122.4154896,1,7,Nob Hill,94109
37.79262852,-122.4223348,2,14,Nob Hill,94109
37.79039103,-122.4114633,2,14,Nob Hill,94109
37.79059087,-122.4124522,1,7,Nob Hill,94109
37.79178662,-122.4181474,1,7,Nob Hill,94109
37.79514686,-122.4190939,2,14,Nob Hill,94109
37.79539047,-122.4154119,3,21,Nob Hill,94133
37.78962933,-122.4135576,1,7,Nob Hill,94109
37.7919198,-122.417154,1,7,Nob Hill,
37.7946607,-122.4156572,1,7,Nob Hill,94109
37.79666781,-122.4127171,1,7,Nob Hill,94133
37.79527922,-122.4220242,2,14,Nob Hill,94109
37.79482284,-122.4115321,1,7,Nob Hill,94133
37.79105266,-122.4107541,1,7,Nob Hill,94108
37.79062641,-122.4166603,2,14,Nob Hill,94109
37.79036285,-122.4145048,3,21,Nob Hill,94109
37.79064928,-122.4182799,2,14,Nob Hill,94109
37.79450699,-122.4133262,1,7,Nob Hill,94108
37.78974848,-122.4179423,1,7,Nob Hill,94109
37.7926885,-122.4161079,2,14,Nob Hill,94109
37.79037483,-122.4136863,1,7,Nob Hill,94109
37.79482685,-122.4162286,2,14,Nob Hill,94109
37.79032748,-122.4120852,1,7,Nob Hill,94108
37.79164888,-122.4177507,1,7,Nob Hill,94109
37.79223214,-122.418787,2,14,Nob Hill,94109
37.79207828,-122.4159772,1,7,Nob Hill,94109
37.79460906,-122.4121318,1,7,Nob Hill,94133
37.79608541,-122.4167426,1,7,Nob Hill,94109
37.79578852,-122.4111361,1,7,Nob Hill,94133
37.79576823,-122.4114131,1,7,Nob Hill,94133
37.79495196,-122.412198,1,7,Nob Hill,94133
37.79551651,-122.4106498,4,28,Nob Hill,94133
37.79307771,-122.4148126,1,7,Nob Hill,94109
37.79373559,-122.4190727,1,7,Nob Hill,94109
37.79379585,-122.4173618,1,7,Nob Hill,94109
37.78911841,-122.4218557,1,7,Nob Hill,94109
37.79685822,-122.4114743,1,7,Nob Hill,94133
37.79380183,-122.4157068,3,21,Nob Hill,94109
37.79648742,-122.4133696,2,14,Nob Hill,94133
37.79598956,-122.4170663,1,7,Nob Hill,94109
37.79161997,-122.409101,2,14,Nob Hill,94108
37.78997099,-122.4110563,2,14,Nob Hill,94108
37.78922747,-122.4165112,1,7,Nob Hill,94109
37.79315241,-122.4156071,1,7,Nob Hill,94109
37.79192178,-122.4145578,1,7,Nob Hill,94109
37.79259871,-122.4204152,1,7,Nob Hill,94109
37.7954661,-122.4149415,1,7,Nob Hill,94109
37.79464155,-122.4135633,2,14,Nob Hill,94108
37.79304942,-122.4185647,2,14,Nob Hill,94109
37.7900527,-122.4171992,1,7,Nob Hill,94109
37.78997419,-122.4177281,1,7,Nob Hill,94109
37.79341992,-122.4190995,1,7,Nob Hill,94109
37.79541535,-122.4183395,1,7,Nob Hill,94109
37.7906335,-122.4199491,1,7,Nob Hill,94109
37.79368787,-122.4191093,1,7,Nob Hill,94109
37.79470217,-122.4150067,1,7,Nob Hill,94109
37.79403223,-122.4136831,3,21,Nob Hill,94108
37.79422203,-122.414258,2,14,Nob Hill,94109
37.79616579,-122.4123604,1,7,Nob Hill,94133
37.79334641,-122.4176436,4,28,Nob Hill,94109
37.79171552,-122.4162022,1,7,Nob Hill,94109
37.79253686,-122.4166128,1,7,Nob Hill,94109
37.79510898,-122.4141286,1,7,Nob Hill,94108
37.79294727,-122.4166264,1,7,Nob Hill,94109
37.79237471,-122.4092882,1,7,Nob Hill,94108
37.79090103,-122.4103615,1,7,Nob Hill,94108
37.79493242,-122.4198204,1,7,Nob Hill,94109
37.79034639,-122.4155554,1,7,Nob Hill,94109
37.79527905,-122.4191356,1,7,Nob Hill,94109
37.79535341,-122.4124842,3,21,Nob Hill,94133
37.79255158,-122.4129017,3,21,Nob Hill,94108
37.79113835,-122.4102948,4,28,Nob Hill,94108
37.79458981,-122.4138777,2,14,Nob Hill,94133
37.79533033,-122.4131665,1,7,Nob Hill,94109
37.79267721,-122.4153231,1,7,Nob Hill,94109
37.7933838,-122.4127396,1,7,Nob Hill,94108
37.79577821,-122.4157713,1,7,Nob Hill,94109
37.79121516,-122.4179519,1,7,Nob Hill,94109
37.79148058,-122.4138615,6,42,Nob Hill,94109
37.79430063,-122.4199257,1,7,Nob Hill,94109
37.79281194,-122.4206042,3,21,Nob Hill,94109
37.79179412,-122.4128814,1,7,Nob Hill,94109
37.79163812,-122.4193453,3,21,Nob Hill,94109
37.79212066,-122.4196333,2,14,Nob Hill,94109
37.79165106,-122.4130201,1,7,Nob Hill,94108
37.78973799,-122.4153228,2,14,Nob Hill,94109
37.79483909,-122.4171901,1,7,Nob Hill,94109
37.79284716,-122.4105176,3,21,Nob Hill,94108
37.79346402,-122.4209466,1,7,Nob Hill,94109
37.79147977,-122.4147937,1,7,Nob Hill,94109
37.79578313,-122.4110244,1,7,Nob Hill,94133
37.79152282,-122.4150756,3,21,Nob Hill,94109
37.79564579,-122.418714,1,7,Nob Hill,94109
37.79403696,-122.4208748,2,14,Nob Hill,94109
37.79230336,-122.418368,1,7,Nob Hill,94109
37.79245574,-122.4190388,1,7,Nob Hill,94109
37.79343121,-122.4136294,1,7,Nob Hill,94109
37.79533074,-122.4120096,3,21,Nob Hill,94133
37.79160071,-122.4190834,2,14,Nob Hill,94109
37.79097471,-122.4152651,3,21,Nob Hill,94109
37.78963357,-122.4135083,2,14,Nob Hill,94109
37.79475838,-122.4154441,1,7,Nob Hill,94133
37.79340195,-122.4164929,1,7,Nob Hill,94109
37.78923807,-122.4185366,1,7,Nob Hill,94109
37.79001329,-122.412916,1,7,Nob Hill,94109
37.79278556,-122.4182534,1,7,Nob Hill,94109
37.79112506,-122.4133603,1,7,Nob Hill,94109
37.79183524,-122.4190525,2,14,Nob Hill,
37.78955089,-122.4139189,1,7,Nob Hill,94109
37.79355713,-122.4121973,1,7,Nob Hill,94109
37.79474529,-122.4183062,2,14,Nob Hill,94109
37.79686976,-122.4138146,1,7,Nob Hill,94133
37.790403,-122.4196877,1,7,Nob Hill,94109
37.79393146,-122.4147961,1,7,Nob Hill,94109
37.79093909,-122.4196998,1,7,Nob Hill,94109
37.79327318,-122.4225681,1,7,Nob Hill,94109
37.79212309,-122.4213379,1,7,Nob Hill,94109
37.79555412,-122.4112104,1,7,Nob Hill,94133
37.79152904,-122.4159683,1,7,Nob Hill,94109
37.79656407,-122.4133038,2,14,Nob Hill,94133
37.78964289,-122.419613,2,14,Nob Hill,94109
37.79183141,-122.4103843,1,7,Nob Hill,94108
37.7963364,-122.4159751,2,14,Nob Hill,94109
37.79270238,-122.4224159,1,7,Nob Hill,94109
37.79002306,-122.4178128,1,7,Nob Hill,94109
37.79605416,-122.4140737,1,7,Nob Hill,94109
37.79574751,-122.4175842,1,7,Nob Hill,94109
37.79141272,-122.4094235,1,7,Nob Hill,94108
37.79022964,-122.4193037,2,14,Nob Hill,94109
37.79476609,-122.4205065,1,7,Nob Hill,94109
37.79706916,-122.4105066,4,28,Nob Hill,94133
37.79046683,-122.4183687,3,21,Nob Hill,94109
37.7966065,-122.4124866,1,7,Nob Hill,94133
37.79668573,-122.4127462,1,7,Nob Hill,94133
37.79122142,-122.4155426,2,14,Nob Hill,94109
37.79189654,-122.4164641,1,7,Nob Hill,94109
37.79054879,-122.4152817,1,7,Nob Hill,94109
37.79590277,-122.4181289,4,28,Nob Hill,94109
37.79265684,-122.4212934,1,7,Nob Hill,94109
37.78969505,-122.4149267,1,7,Nob Hill,94109
37.79459003,-122.4126096,1,7,Nob Hill,94108
37.79021051,-122.4193801,2,14,Nob Hill,94109
37.79340147,-122.418881,1,7,Nob Hill,94109
37.79492885,-122.4151765,1,7,Nob Hill,94109
37.78958166,-122.4196251,1,7,Nob Hill,94109
37.79532528,-122.4137721,2,14,Nob Hill,94108
37.79142943,-122.4210166,1,7,Nob Hill,94109
37.79638843,-122.4174695,2,14,Nob Hill,94109
37.79568436,-122.4163972,2,14,Nob Hill,94133
37.79549707,-122.4110581,1,7,Nob Hill,94108
37.79029879,-122.4164431,1,7,Nob Hill,94109
37.79144947,-122.4184893,1,7,Nob Hill,94109
37.79405857,-122.4172313,1,7,Nob Hill,94109
37.791851,-122.4182326,1,7,Nob Hill,94109
37.79519814,-122.4214857,1,7,Nob Hill,94109
37.78980509,-122.4180426,2,14,Nob Hill,94109
37.79513618,-122.4184617,1,7,Nob Hill,94109
37.7936412,-122.4174587,1,7,Nob Hill,94109
37.79184892,-122.4170135,1,7,Nob Hill,94109
37.79454992,-122.4166006,1,7,Nob Hill,94109
37.79372185,-122.4100362,2,14,Nob Hill,94108
37.78981175,-122.4118875,1,7,Nob Hill,94109
37.79254349,-122.4097556,2,14,Nob Hill,94108
37.79608762,-122.4172393,2,14,Nob Hill,94109
37.79335065,-122.421593,1,7,Nob Hill,94109
37.79407842,-122.4150899,1,7,Nob Hill,94109
37.79510087,-122.4150315,1,7,Nob Hill,94109
37.79366302,-122.4142365,2,14,Nob Hill,94108
37.79385448,-122.4117107,1,7,Nob Hill,94108
37.79437824,-122.4194791,1,7,Nob Hill,94109
37.79248815,-122.4183673,1,7,Nob Hill,94109
37.79369496,-122.4205816,1,7,Nob Hill,94109
37.79158071,-122.4176026,1,7,Nob Hill,94109
37.79014849,-122.4151937,1,7,Nob Hill,94109
37.79028568,-122.4134888,1,7,Nob Hill,94109
37.79081949,-122.4168917,1,7,Nob Hill,94109
37.79057872,-122.4154555,1,7,Nob Hill,94109
37.79092889,-122.4177693,1,7,Nob Hill,94109
37.79227222,-122.4205917,1,7,Nob Hill,94109
37.7943922,-122.4110466,1,7,Nob Hill,94133
37.79471608,-122.409734,1,7,Nob Hill,94133
37.79083579,-122.4137612,2,14,Nob Hill,94109
37.78905625,-122.4176225,1,7,Nob Hill,94109
37.79543509,-122.4177606,1,7,Nob Hill,94109
37.79560156,-122.4103497,1,7,Nob Hill,94133
37.79081328,-122.4140256,1,7,Nob Hill,94109
37.79331064,-122.4186435,1,7,Nob Hill,94109
37.7940483,-122.418118,1,7,Nob Hill,94109
37.79142749,-122.4177093,2,14,Nob Hill,94109
37.7897288,-122.4129363,2,14,Nob Hill,94109
37.79064752,-122.4102078,1,7,Nob Hill,94108
37.79277346,-122.4120488,3,21,Nob Hill,94108
37.78985681,-122.4160261,1,7,Nob Hill,94109
37.79468033,-122.4190223,2,14,Nob Hill,94109
37.79246434,-122.4217798,2,14,Nob Hill,
37.79672799,-122.4119063,1,7,Nob Hill,94133
37.79329612,-122.414628,1,7,Nob Hill,94109
37.79528702,-122.4202127,1,7,Nob Hill,94109
37.7923024,-122.4157697,4,28,Nob Hill,94109
37.79100543,-122.4117319,1,7,Nob Hill,94109
37.79143234,-122.4191437,1,7,Nob Hill,94109
37.79579579,-122.4153345,1,7,Nob Hill,94133
37.7904293,-122.4098831,1,7,Nob Hill,94108
37.79575642,-122.41894,2,14,Nob Hill,94109
37.79456874,-122.4134897,4,28,Nob Hill,94133
37.79709452,-122.4103305,1,7,Nob Hill,94133
37.79023399,-122.4158914,1,7,Nob Hill,94109
37.79167487,-122.4165337,1,7,Nob Hill,94109
37.79462347,-122.418162,1,7,Nob Hill,94109
37.79553791,-122.4126506,1,7,Nob Hill,94108
37.79531639,-122.4162486,1,7,Nob Hill,94109
37.79668012,-122.4120327,1,7,Nob Hill,94133
37.79602031,-122.4120701,4,28,Nob Hill,94133
37.79123056,-122.4158807,1,7,Nob Hill,94109
37.79247953,-122.4173654,1,7,Nob Hill,94109
37.7897411,-122.4161971,1,7,Nob Hill,94109
37.79503137,-122.4180465,1,7,Nob Hill,94109
37.79175176,-122.417643,1,7,Nob Hill,94109
37.79095321,-122.419896,1,7,Nob Hill,94109
37.79492398,-122.4189681,2,14,Nob Hill,94109
37.79286727,-122.4160927,2,14,Nob Hill,94109
37.79611203,-122.4176295,1,7,Nob Hill,94109
37.79082365,-122.41248,1,7,Nob Hill,94109
37.79101041,-122.4141347,1,7,Nob Hill,94109
37.79036219,-122.4141183,1,7,Nob Hill,94109
37.79369282,-122.4193686,1,7,Nob Hill,94109
37.79143154,-122.4166589,1,7,Nob Hill,94109
37.79462667,-122.4117566,4,28,Nob Hill,94108
